GeneID,Distance from Consensus,Hamming Distance
Anjali_CDS_20,0.9988751406074241,211
AnnaSerena_CDS_35,0.9913760779902512,381
Annihilator_CDS_27,0.9801274840644919,390
Annyong_CDS_8,0.984251968503937,458
Anon_CDS_9,0.9970003749531309,338
Anselm_CDS_9,0.9902512185976753,404
Antares_CDS_43,0.9973753280839895,294
Anthony_CDS_7,0.9898762654668166,432
Antoinette_CDS_24,0.9872515935508062,234
Antonia_CDS_47,0.9801274840644919,382
Antonio_CDS_20,0.9925009373828272,215
Antonio_CDS_22,0.9861267341582303,266
Antsirabe_CDS_27,0.990626171728534,426
Anubis_CDS_8,0.9868766404199475,485
Apex_CDS_44,0.9898762654668166,551
Aphelion_CDS_42,0.9981252343457068,208
Aphelion_CDS_43,0.9917510311211098,286
Apiary_CDS_50,0.989501312335958,419
Apizium_CDS_48,0.9793775778027747,374
Apocalypse_CDS_29,0.9838770153730784,508
Appa_CDS_28,0.9970003749531309,289
Appletree2_CDS_25,0.9917510311211098,368
Apricot_CDS_21,0.9981252343457068,227
Apricot_CDS_22,0.9910011248593926,253
APunk_CDS_43,0.9801274840644919,484
Aragog_CDS_6,0.9917510311211098,282
AranulaLuti_CDS_24,0.9872515935508062,234
Araxxi_CDS_34,0.9988751406074241,251
Arbiter_CDS_46,0.9857517810273716,465
Arcanine_CDS_9,0.9722534683164604,403
ArcherNM_CDS_11,0.9902512185976753,405
ArcherS7_CDS_219,0.983127109111361,431
Archetta_CDS_6,0.9917510311211098,282
Archie_CDS_27,0.9921259842519685,368
Archimedes_CDS_19,0.9816272965879265,538
Archis_CDS_21,0.9928758905136857,216
Archis_CDS_22,0.9857517810273716,265
ArcusAngelus_CDS_30,0.9887514060742407,358
Ares_CDS_47,0.9857517810273716,461
Arete_CDS_34,0.9988751406074241,245
Argent26_CDS_34,0.9865016872890888,464
Argie_CDS_37,0.989501312335958,512
Ariadne_CDS_51,0.9973753280839895,303
Arib1_CDS_26,0.9955005624296963,299
Arielagos_CDS_15,0.9985001874765654,241
Ariel_CDS_47,0.9820022497187851,414
Arissanae_CDS_8,0.9876265466816648,483
Arlo_CDS_8,0.9741282339707537,392
ArMaWen_CDS_37,0.9981252343457068,314
Aroostook_CDS_27,0.9801274840644919,385
Arri_CDS_42,0.9913760779902512,323
Arti_CDS_47,0.9988751406074241,207
Arti_CDS_48,0.9913760779902512,317
Artorias_CDS_9,0.9887514060742407,397
Arturo_CDS_8,0.9846269216347957,460
Asapag_CDS_22,0.9928758905136857,158
Asapag_CDS_23,0.9865016872890888,289
Asayake_CDS_29,0.9838770153730784,508
ASerpRocky_CDS_33,0.9955005624296963,201
ASerpRocky_CDS_34,0.9928758905136857,267
Ashballer_CDS_7,0.9722534683164604,403
Ashertheman_CDS_42,0.9782527184101987,469
Ashraf_CDS_48,0.9793775778027747,374
Asriel_CDS_31,0.9865016872890888,464
Astraea_CDS_214,0.983127109111361,431
Astro_CDS_6,0.9910011248593926,202
Atcoo_CDS_26,0.9955005624296963,297
Athena_CDS_47,0.984251968503937,383
Atiba_CDS_29,0.9838770153730784,508
Atkinbua_CDS_9,0.9760029996250469,409
Atlantean_CDS_216,0.983127109111361,431
Atraxa_CDS_15,0.9985001874765654,202
Atraxi_CDS_37,0.9981252343457068,310
Aubergine_CDS_24,0.9872515935508062,234
Aubs_CDS_30,0.9887514060742407,366
Audrey_CDS_46,0.990626171728534,382
Audrick_CDS_219,0.983127109111361,431
AugsMagnumOpus_CDS_10,0.9861267341582303,477
Auspice_CDS_35,0.9921259842519685,434
Austelle_CDS_44,0.9898762654668166,551
Austin_CDS_37,0.995875515560555,200
Austin_CDS_38,0.9925009373828272,255
Auxilium_CDS_27,0.9996250468691413,319
Ava3_CDS_214,0.983127109111361,431
AvadaKedavra_CDS_25,0.9917510311211098,368
Avani_CDS_35,0.9943757030371203,439
AvatarAhPeg_CDS_8,0.9861267341582303,453
Avazak_CDS_9,0.9883764529433821,396
Avle17_CDS_8,0.984251968503937,458
Avocado_CDS_26,0.9865016872890888,415
Avrafan_CDS_27,0.9801274840644919,385
Awesomesauce_CDS_31,0.9887514060742407,370
AxiPup_CDS_24,0.9872515935508062,234
Axumite_CDS_41,0.994750656167979,391
Axym_CDS_20,0.9943757030371203,177
Axym_CDS_21,0.9883764529433821,289
Ayotoya_CDS_29,0.9962504686914135,263
Ayotoya_CDS_30,0.9913760779902512,247
Azira_CDS_22,0.9940007499062617,171
Azira_CDS_23,0.9880014998125234,293
Aziz_CDS_40,0.9913760779902512,448
Azrael100_CDS_48,0.9936257967754031,485
Azula_CDS_22,0.9928758905136857,216
Azula_CDS_23,0.9857517810273716,265
B1_CDS_7,0.9883764529433821,490
BabeRuth_CDS_25,0.9898762654668166,472
BaboJay_CDS_31,0.9865016872890888,464
Babsiella_CDS_26,0.9951256092988376,304
BABullseye_CDS_10,0.9913760779902512,380
Baby16_CDS_8,0.984251968503937,458
Babyland_CDS_220,0.983127109111361,431
BabyRay_CDS_8,0.9883764529433821,490
Bachita_CDS_43,0.9981252343457068,208
Bachita_CDS_44,0.9917510311211098,286
Bachome_CDS_9,0.9872515935508062,432
BackyardAgain_CDS_211,0.983127109111361,431
Backyardigan_CDS_8,0.9846269216347957,457
BaconJack_CDS_10,0.9763779527559056,409
Bactobuster_CDS_10,0.984251968503937,460
BadAgartude_CDS_210,0.983127109111361,431
Baddon_CDS_41,0.9782527184101987,469
Badfish_CDS_49,0.9793775778027747,383
Badger_CDS_8,0.9846269216347957,457
BadStone_CDS_31,0.9865016872890888,464
Baee_CDS_46,0.9861267341582303,483
Baehexic_CDS_10,0.9902512185976753,408
BaghaKamala_CDS_29,0.9838770153730784,508
Baines_CDS_24,0.9872515935508062,234
BAKA_CDS_51,0.9910011248593926,453
Bakery_CDS_44,0.9827521559805025,409
Baloo_CDS_46,0.990626171728534,382
Balsa_CDS_24,0.9988751406074241,243
BananaFence_CDS_215,0.983127109111361,431
Bananafish_CDS_47,0.9857517810273716,465
Bandik_CDS_24,0.9872515935508062,234
Bangla1971_CDS_218,0.983127109111361,431
BangNhom_CDS_7,0.9861267341582303,456
Banjo_CDS_47,0.9793775778027747,374
Banquo_CDS_27,0.995875515560555,337
Bantam_CDS_30,0.9981252343457068,209
Bantam_CDS_31,0.9917510311211098,289
Barbarian_CDS_31,0.9865016872890888,464
Barb_CDS_41,0.9913760779902512,323
Barco_CDS_20,0.9928758905136857,216
Barco_CDS_21,0.9857517810273716,265
Barkley26_CDS_27,0.9902512185976753,422
BarrelRoll_CDS_29,0.9838770153730784,508
Barriga_CDS_9,0.9760029996250469,409
Barsten_CDS_42,0.9741282339707537,537
Bartholomew_CDS_25,0.9955005624296963,299
Bartimeaus_CDS_8,0.984251968503937,458
Basato_CDS_49,0.9793775778027747,380
Bask21_CDS_32,0.9865016872890888,464
Basquiat_CDS_214,0.983127109111361,431
Batiatus_CDS_30,0.9887514060742407,354
BatStarr_CDS_20,0.9925009373828272,214
BatStarr_CDS_21,0.9861267341582303,266
BatteryCK_CDS_47,0.9793775778027747,379
Battleship_CDS_10,0.9970003749531309,338
Baudelaire_CDS_28,0.9917510311211098,371
BaxterFox_CDS_20,0.9925009373828272,214
BaxterFox_CDS_21,0.9861267341582303,266
BBQValindra_CDS_21,0.994750656167979,355
Beaglebox_CDS_47,0.9793775778027747,383
Beagle_CDS_31,0.9977502812148481,306
Beakin_CDS_31,0.9887514060742407,366
BeanWater_CDS_208,0.983127109111361,431
BearBQ_CDS_21,0.9928758905136857,158
BearBQ_CDS_22,0.9865016872890888,289
Beatrix_CDS_8,0.9722534683164604,403
BeautPeep30_CDS_24,0.9872515935508062,234
Beauxregard13_CDS_8,0.9861267341582303,477
Beaver_CDS_37,0.995875515560555,199
Beaver_CDS_38,0.9917510311211098,256
Beckerton_CDS_34,0.9932508436445444,303
BeeBee8_CDS_25,0.9988751406074241,243
BeeGee_CDS_22,0.9943757030371203,341
Beelzebub_CDS_58,0.9913760779902512,436
Beemo_CDS_10,0.9865016872890888,490
Beem_CDS_47,0.9902512185976753,446
Beenie_CDS_21,0.9943757030371203,351
BeesKnees_CDS_8,0.9722534683164604,403
BEEST_CDS_29,0.9838770153730784,508
Beezoo_CDS_29,0.9838770153730784,508
Begonia_CDS_21,0.9928758905136857,216
Begonia_CDS_22,0.9857517810273716,266
Bella96_CDS_29,0.9838770153730784,495
Belladonna_CDS_29,0.9838770153730784,508
BellusTerra_CDS_8,0.984251968503937,458
Bench_CDS_34,0.9865016872890888,464
Benczkowski14_CDS_33,0.9955005624296963,201
Benczkowski14_CDS_34,0.9928758905136857,265
Benedict_CDS_6,0.9921259842519685,292
BengiVuitton_CDS_9,0.9902512185976753,403
BenitoAntonio_CDS_5,0.9970003749531309,300
Benjalauren_CDS_24,0.9872515935508062,234
BENtherdunthat_CDS_22,0.9928758905136857,158
BENtherdunthat_CDS_23,0.9865016872890888,289
Benvolio_CDS_9,0.9898762654668166,402
Bernal13_CDS_27,0.9872515935508062,493
Bernardo_CDS_47,0.9865016872890888,409
Bethlehem_CDS_9,0.9722534683164604,403
BetterKatz_CDS_29,0.9962504686914135,263
BetterKatz_CDS_30,0.9913760779902512,250
Bexan_CDS_8,0.9722534683164604,403
Beyoncage_CDS_29,0.9943757030371203,366
BGlluviae_CDS_29,0.9838770153730784,508
Bialota_CDS_20,0.9925009373828272,214
Bialota_CDS_21,0.9861267341582303,266
BiancaTri92_CDS_11,0.9850018747656543,454
Bibwit_CDS_40,0.9745031871016123,537
Big3_CDS_9,0.9722534683164604,403
BigCheese_CDS_27,0.9917510311211098,294
BigChungus_CDS_19,0.9932508436445444,177
BigChungus_CDS_20,0.990626171728534,298
Bigfoot_CDS_8,0.9722534683164604,403
BiggityBass_CDS_41,0.9951256092988376,371
Biglebops_CDS_26,0.9850018747656543,505
BigMama_CDS_33,0.9928758905136857,308
BigMau_CDS_9,0.9760029996250469,409
BigNuz_CDS_26,0.9928758905136857,296
BigPaolini_CDS_10,0.9722534683164604,403
BigPhil_CDS_26,0.9902512185976753,385
BigRedClifford_CDS_24,0.9872515935508062,234
Bigswole_CDS_221,0.983127109111361,431
BillDoor_CDS_22,0.9928758905136857,179
BillDoor_CDS_23,0.9887514060742407,286
BillKnuckles_CDS_10,0.9741282339707537,395
BiPauneto_CDS_49,0.9985001874765654,206
BiPauneto_CDS_50,0.9913760779902512,316
Bipolarisk_CDS_214,0.983127109111361,431
Bipolar_CDS_27,0.9887514060742407,372
Bipper_CDS_32,0.9913760779902512,194
Bipper_CDS_33,0.9970003749531309,168
Bipper_CDS_34,0.9981252343457068,142
Bircsak_CDS_9,0.9722534683164604,403
BirdsNest_CDS_49,0.9876265466816648,476
Birdsong_CDS_21,0.9928758905136857,158
Birdsong_CDS_22,0.9865016872890888,289
BirksAndSocks_CDS_37,0.995875515560555,199
BirksAndSocks_CDS_38,0.9917510311211098,256
BirthdayBoy_CDS_37,0.994750656167979,354
Bishoperium_CDS_47,0.9793775778027747,383
Biskit_CDS_21,0.9928758905136857,177
Biskit_CDS_22,0.9891263592050994,291
BiteSize_CDS_29,0.9943757030371203,366
Bizzy_CDS_42,0.9782527184101987,469
Bjanes7_CDS_18,0.994750656167979,361
BK1_CDS_7,0.9722534683164604,403
Blackbeetle_CDS_54,0.9913760779902512,436
Blackbrain_CDS_215,0.983127109111361,431
Blackmoor_CDS_8,0.984251968503937,458
BlackStallion_CDS_49,0.9793775778027747,374
Blessica_CDS_67,0.9891263592050994,377
Blexus_CDS_30,0.9932508436445444,384
BlingBling_CDS_20,0.9928758905136857,216
BlingBling_CDS_21,0.9857517810273716,265
Blinn1_CDS_10,0.9913760779902512,380
Blino_CDS_20,0.9928758905136857,216
Blino_CDS_21,0.9861267341582303,266
Blizzard_CDS_29,0.9838770153730784,508
Blocker23_CDS_47,0.9857517810273716,465
Blue7_CDS_10,0.9913760779902512,381
Blueberry_CDS_22,0.9928758905136857,216
Blueberry_CDS_23,0.9857517810273716,265
BlueBird_CDS_8,0.9883764529433821,490
BlueCrab_CDS_30,0.9887514060742407,367
Bluefalcon_CDS_5,0.9917510311211098,283
BlueFeather_CDS_14,0.9985001874765654,291
BlueHusk_CDS_48,0.9793775778027747,383
BlueNGold_CDS_107,0.9977502812148481,217
BlueNGold_CDS_108,0.995875515560555,225
Bluephacebaby_CDS_47,0.9793775778027747,374
BlueRugrat_CDS_37,0.9981252343457068,317
Blue_CDS_9,0.9760029996250469,409
Bob3_CDS_8,0.9741282339707537,392
BobaPhett_CDS_30,0.990626171728534,386
BobBob_CDS_39,0.9741282339707537,537
Bobby_CDS_47,0.9812523434570679,408
BobsGarage_CDS_27,0.9928758905136857,280
BobSwaget_CDS_11,0.9910011248593926,402
Bock_CDS_29,0.9962504686914135,263
Bock_CDS_30,0.9913760779902512,247
BodEinwohner17_CDS_30,0.9902512185976753,397
Boehler_CDS_48,0.9793775778027747,383
Bogie_CDS_28,0.9955005624296963,302
BogosyJay_CDS_10,0.9865016872890888,490
Boiiii_CDS_29,0.9838770153730784,508
Boilgate_CDS_27,0.989501312335958,525
Bombitas_CDS_43,0.9898762654668166,445
Bombshell_CDS_8,0.984251968503937,458
Bonamassa_CDS_6,0.9917510311211098,283
Boneham_CDS_37,0.995875515560555,199
Boneham_CDS_38,0.9917510311211098,256
BonesMcCoy_CDS_24,0.9872515935508062,234
Bones_CDS_9,0.9722534683164604,403
Bongo_CDS_35,0.9921259842519685,434
Bonino_CDS_24,0.9872515935508062,234
Bonray_CDS_219,0.983127109111361,431
Bonum_CDS_51,0.9988751406074241,207
Bonum_CDS_52,0.9913760779902512,317
Boohoo_CDS_9,0.9970003749531309,338
Boomer_CDS_32,0.9910011248593926,409
Boopy_CDS_108,0.9977502812148481,217
Boopy_CDS_109,0.995875515560555,225
BoostSeason_CDS_29,0.9898762654668166,525
Bosnia_CDS_20,0.9925009373828272,214
Bosnia_CDS_21,0.9861267341582303,266
Bowser_CDS_21,0.9925009373828272,323
Bowtie_CDS_9,0.9872515935508062,432
Boyle_CDS_47,0.9857517810273716,461
BoyNamedSue_CDS_20,0.9925009373828272,214
BoyNamedSue_CDS_21,0.9865016872890888,267
BPBiebs31_CDS_9,0.9722534683164604,403
BPs_CDS_27,0.9801274840644919,385
BQuat_CDS_27,0.9801274840644919,390
Bradissa_CDS_22,0.9943757030371203,351
Brad_CDS_19,0.9996250468691413,260
Brad_CDS_27,0.9778777652793401,377
Brandonk123_CDS_43,0.9745031871016123,514
Braxoaddie_CDS_50,0.989501312335958,419
BrazzalePHS_CDS_42,0.9973753280839895,294
Bread_CDS_215,0.983127109111361,431
Breeniome_CDS_218,0.983127109111361,431
Breezic_CDS_33,0.995875515560555,199
Breezic_CDS_34,0.9917510311211098,256
Breezona_CDS_27,0.9917510311211098,294
BreSam8_CDS_8,0.9861267341582303,477
Breylor17_CDS_3,0.9936257967754031,357
Briakila_CDS_47,0.984251968503937,383
Bricole_CDS_35,0.9921259842519685,434
Bridgette_CDS_25,0.9977502812148481,308
Brilliant_CDS_48,0.9793775778027747,376
BritBrat_CDS_22,0.9943757030371203,351
Briton15_CDS_9,0.9722534683164604,403
Brocalys_CDS_25,0.989501312335958,358
Bromden_CDS_27,0.9910011248593926,365
Broseidon_CDS_8,0.984251968503937,458
BrownCNA_CDS_45,0.9898762654668166,551
Brownie5_CDS_47,0.9857517810273716,461
BruceB_CDS_27,0.9801274840644919,385
Bruin_CDS_32,0.9865016872890888,464
Bruiser_CDS_8,0.984251968503937,458
Brujita_CDS_29,0.9955005624296963,302
Bruns_CDS_7,0.9760029996250469,409
Brusacoram_CDS_26,0.9955005624296963,297
BrutonGaster_CDS_33,0.9981252343457068,205
BrutonGaster_CDS_34,0.9917510311211098,285
Bryler_CDS_29,0.9846269216347957,507
Brylie_CDS_29,0.9962504686914135,262
Brylie_CDS_30,0.9913760779902512,250
Bubbles123_CDS_32,0.9902512185976753,404
BubbleTrouble_CDS_8,0.984251968503937,458
Buckeye_CDS_48,0.9793775778027747,383
Buck_CDS_31,0.9865016872890888,464
Budski_CDS_22,0.9928758905136857,217
Budski_CDS_23,0.9868766404199475,269
Bud_CDS_9,0.9872515935508062,432
Buggaboo_CDS_49,0.9988751406074241,207
Buggaboo_CDS_50,0.9913760779902512,317
Bugsy_CDS_10,0.990626171728534,415
Bumblebee11_CDS_8,0.9846269216347957,457
Bumble_CDS_27,0.9977502812148481,254
Bunker_CDS_21,0.994750656167979,361
Bunnies_CDS_26,0.9955005624296963,297
Bunnybear_CDS_19,0.9966254218222722,235
Bunnybear_CDS_20,0.9981252343457068,288
Burger_CDS_7,0.984251968503937,458
Burley_CDS_13,0.9876265466816648,395
Burnsey_CDS_20,0.9943757030371203,177
Burnsey_CDS_21,0.9883764529433821,288
Burritobowl_CDS_22,0.9992500937382827,247
Burrough_CDS_217,0.983127109111361,431
Burro_CDS_34,0.9992500937382827,321
Burr_CDS_47,0.9793775778027747,383
Burton_CDS_9,0.9722534683164604,403
Burwell21_CDS_30,0.9887514060742407,368
Busephilis_CDS_42,0.9973753280839895,294
Bustleton_CDS_24,0.9977502812148481,328
Butterball_CDS_37,0.995875515560555,199
Butterball_CDS_38,0.9921259842519685,245
Butterscotch_CDS_35,0.9928758905136857,308
Butters_CDS_26,0.9955005624296963,299
Buttons_CDS_10,0.9760029996250469,409
Button_CDS_21,0.9932508436445444,173
Button_CDS_22,0.989501312335958,294
Buttrmlkdreams_CDS_20,0.9928758905136857,177
Buttrmlkdreams_CDS_21,0.9891263592050994,291
BuzzBuzz_CDS_7,0.9861267341582303,477
BuzzLyseyear_CDS_33,0.9902512185976753,398
Bxb1_CDS_8,0.9722534683164604,403
ByChance_CDS_30,0.9887514060742407,368
Byougenkin_CDS_30,0.9932508436445444,384
C3PO_CDS_36,0.9932508436445444,463
C3_CDS_7,0.9887514060742407,463
Cabrinians_CDS_30,0.9902512185976753,397
Cactojaque_CDS_211,0.983127109111361,431
CactusJack_CDS_26,0.9955005624296963,297
CactusRose_CDS_8,0.9722534683164604,403
Cactus_CDS_33,0.9865016872890888,464
Caelakin_CDS_8,0.984251968503937,458
Cafasso_CDS_27,0.9970003749531309,216
Cafasso_CDS_28,0.9962504686914135,225
CaiB_CDS_43,0.9928758905136857,173
CaiB_CDS_44,0.9880014998125234,307
Cain_CDS_29,0.9846269216347957,507
Calamitous_CDS_47,0.9857517810273716,461
Calix_CDS_24,0.9872515935508062,236
Cali_CDS_205,0.983127109111361,431
Calm_CDS_25,0.9917510311211098,368
Cambiare_CDS_27,0.9865016872890888,415
Camerico_CDS_32,0.9970003749531309,222
Camerico_CDS_34,0.9966254218222722,206
CamL_CDS_48,0.9793775778027747,383
Camperdownii_CDS_7,0.9853768278965129,452
Camri_CDS_27,0.9801274840644919,385
Camster_CDS_26,0.9955005624296963,299
Candle_CDS_35,0.9868766404199475,454
Cane17_CDS_206,0.983127109111361,431
Cannibal_CDS_48,0.9793775778027747,380
Cantare_CDS_38,0.9981252343457068,402
Capablanca_CDS_221,0.983127109111361,431
Capricorn_CDS_29,0.9838770153730784,508
CaptainKirk2_CDS_20,0.9928758905136857,215
CaptainKirk2_CDS_21,0.9857517810273716,265
CaptainTrips_CDS_31,0.9932508436445444,384
Caravan_CDS_208,0.983127109111361,431
Carcharodon_CDS_28,0.9898762654668166,475
Carlyle_CDS_11,0.9760029996250469,409
CarolAnn_CDS_20,0.9928758905136857,216
CarolAnn_CDS_21,0.9861267341582303,266
Carthage_CDS_46,0.9801274840644919,402
Casbah_CDS_45,0.990626171728534,382
CaseJules_CDS_29,0.9838770153730784,508
Casey_CDS_23,0.9988751406074241,316
Cashline_CDS_22,0.9951256092988376,355
Casserole_CDS_20,0.9996250468691413,260
Casserole_CDS_28,0.9778777652793401,377
CassieYates_CDS_27,0.9801274840644919,385
Catalina_CDS_10,0.9865016872890888,490
Caterpillar_CDS_4,0.9940007499062617,353
Catfish_CDS_23,0.9962504686914135,333
Caviar_CDS_8,0.9868766404199475,485
Cborch11_CDS_35,0.9932508436445444,303
Cedasite_CDS_27,0.9801274840644919,385
Centaur_CDS_10,0.9902512185976753,408
CentreCat_CDS_8,0.984251968503937,458
Cepens_CDS_36,0.989501312335958,512
Cerasum_CDS_26,0.9902512185976753,385
Cerulean_CDS_8,0.9861267341582303,456
ChaChing_CDS_46,0.990626171728534,382
ChadMasterC_CDS_42,0.9741282339707537,537
Chadwick_CDS_6,0.9925009373828272,214
Chaelin_CDS_48,0.9793775778027747,383
Chah_CDS_50,0.9793775778027747,383
ChampagnePapi_CDS_8,0.9861267341582303,456
Chamuel_CDS_24,0.9872515935508062,234
Chance64_CDS_27,0.9801274840644919,390
Chancellor_CDS_31,0.9850018747656543,496
Chandler_CDS_46,0.9861267341582303,384
Changeling_CDS_11,0.9883764529433821,460
Chaph_CDS_8,0.984251968503937,458
Chargerpower_CDS_9,0.9865016872890888,498
Chargie21_CDS_214,0.983127109111361,431
Charles1_CDS_48,0.9793775778027747,380
CharlieB_CDS_215,0.983127109111361,431
CharlieGBrown_CDS_47,0.9793775778027747,374
Charlie_CDS_28,0.9898762654668166,475
Charming_CDS_42,0.9741282339707537,537
Charm_CDS_8,0.9876265466816648,485
Chaser_CDS_25,0.9917510311211098,368
ChaylaJr_CDS_215,0.983127109111361,431
Che8_CDS_31,0.990626171728534,399
Che9d_CDS_35,0.9943757030371203,439
CheeseTouch_CDS_22,0.9928758905136857,158
CheeseTouch_CDS_23,0.9865016872890888,289
Cheetobro_CDS_31,0.9850018747656543,496
CheetoDust_CDS_29,0.9838770153730784,508
CheetO_CDS_48,0.9793775778027747,378
Chelms_CDS_33,0.9962504686914135,200
Chelms_CDS_34,0.9917510311211098,256
Chepli_CDS_24,0.9992500937382827,293
Cherrybomb426_CDS_27,0.9801274840644919,385
CherryonLim_CDS_21,0.9932508436445444,177
CherryonLim_CDS_22,0.990626171728534,300
Cher_CDS_47,0.9793775778027747,383
Chewbacca_CDS_28,0.9898762654668166,475
ChewyVIII_CDS_62,0.9962504686914135,358
ChickenPhender_CDS_213,0.983127109111361,431
