GeneID,Distance from Consensus,Hamming Distance
Birchlyn_CDS_37,0.995850622406639,169
Birdfeeder_CDS_36,0.9930843706777317,299
Blab_CDS_42,0.9927385892116183,252
Blage_CDS_24,0.9968879668049793,259
Blair_CDS_16,0.9972337482710927,141
Blair_CDS_17,0.9903181189488244,185
Blett_CDS_29,0.9961964038727524,286
Blueeyedbeauty_CDS_20,0.9944674965421854,322
Bmoc_CDS_36,0.9961964038727524,164
Bmoc_CDS_41,0.9944674965421854,324
BobbyDazzler_CDS_4,0.9868603042876902,329
Bodacious_CDS_21,0.9827109266943291,237
Boersma_CDS_38,0.9875518672199171,428
Bogota_CDS_35,0.9982710926694329,247
Bolt007_CDS_28,0.9961964038727524,224
BonaeVitae_CDS_17,0.9993084370677732,248
Bonanza_CDS_4,0.9847856154910097,399
BoomerJR_CDS_40,0.995850622406639,169
BoomRoasted_CDS_17,0.9910096818810512,204
Bordeaux_CDS_38,0.995850622406639,169
BossLady_CDS_28,0.9910096818810512,506
Bovely_CDS_26,0.9930843706777317,297
Bowden_CDS_26,0.9948132780082988,354
Bradley2_CDS_17,0.9903181189488244,200
Bradshaw_CDS_4,0.98582295988935,402
Braelyn_CDS_36,0.9951590594744122,165
Brahms_CDS_20,0.9944674965421854,278
Bran_CDS_21,0.9982710926694329,441
Brataylor_CDS_28,0.9878976486860305,329
BrayBeast_CDS_22,0.9934301521438451,221
Brent_CDS_26,0.9913554633471646,511
Bri160_CDS_17,0.9910096818810512,204
BRock_CDS_149,0.9972337482710927,302
BRock_CDS_55,0.9813278008298755,971
BrokMonster_CDS_17,0.9906639004149378,203
BronxBay_CDS_4,0.9965421853388658,367
BroPlease_CDS_27,0.9955048409405256,337
BruhMoment_CDS_25,0.9975795297372061,304
BryanRecycles_CDS_27,0.9934301521438451,294
Bryce_CDS_4,0.9847856154910097,399
Brynnie_CDS_23,0.9948132780082988,330
Bullzi2019_CDS_17,0.9903181189488244,203
Bumble_CDS_19,0.9993084370677732,219
Burgy_CDS_17,0.9903181189488244,203
BurtonThePup_CDS_17,0.9903181189488244,203
Caelum_CDS_27,0.995850622406639,270
Caliburn_CDS_26,0.9930843706777317,297
CallieOMalley_CDS_25,0.9837482710926694,231
CallinAllBarbz_CDS_20,0.9961964038727524,271
Camille_CDS_2,0.9965421853388658,258
CandC_CDS_44,0.9934301521438451,254
Canowicakte_CDS_25,0.9837482710926694,231
Cantare_CDS_25,0.9986168741355463,221
CapnMurica_CDS_4,0.9972337482710927,309
CaptainRex_CDS_23,0.9955048409405256,278
Caron_CDS_20,0.9944674965421854,273
Carpal_CDS_25,0.9823651452282157,234
Casend_CDS_46,0.9927385892116183,252
Cassia_CDS_58,0.9961964038727524,314
Cassita_CDS_49,0.9982710926694329,247
CastorTray_CDS_4,0.9965421853388658,364
Cece_CDS_128,0.9910096818810512,675
Cece_CDS_264,0.995850622406639,239
Cece_CDS_7,0.995850622406639,239
Celaena_CDS_20,0.9903181189488244,537
Celeste_CDS_26,0.9878976486860305,327
Celia_CDS_27,0.991701244813278,304
Cen1621_CDS_19,0.9989626556016598,233
CGermain_CDS_16,0.9972337482710927,140
CGermain_CDS_17,0.989972337482711,184
Chako_CDS_24,0.9968879668049793,259
Chatham_CDS_17,0.9903181189488244,200
Cheesecake_CDS_17,0.9903181189488244,203
Cheesy_CDS_5,0.9972337482710927,300
Cheeto1_CDS_25,0.9972337482710927,325
CherryBlossom_CDS_5,0.9961964038727524,278
Chestnut_CDS_16,0.9972337482710927,140
Chestnut_CDS_17,0.989972337482711,184
ChewChew_CDS_21,0.9827109266943291,237
ChickenKing_CDS_24,0.9972337482710927,324
ChikPic_CDS_23,0.9972337482710927,252
ChiliPepper_CDS_20,0.9910096818810512,539
Chipper1996_CDS_31,0.9830567081604425,502
Chipper1996_CDS_73,0.9955048409405256,142
Chocolat_CDS_31,0.9830567081604425,502
Chocolat_CDS_72,0.9955048409405256,142
Cholula_CDS_25,0.9823651452282157,234
Chop_CDS_29,0.9996542185338866,272
Chop_CDS_30,0.9996542185338866,269
Chridison_CDS_21,0.9840940525587828,233
Christian_CDS_21,0.9827109266943291,237
Chubster_CDS_31,0.9830567081604425,502
Chubster_CDS_73,0.9972337482710927,114
Chucky_CDS_25,0.9878976486860305,327
Ciel_CDS_17,0.9903181189488244,203
Cinna_CDS_37,0.9965421853388658,257
Circinus_CDS_16,0.9892807745504841,385
Circum_CDS_5,0.9972337482710927,300
Clayda5_CDS_20,0.9944674965421854,269
Clownery_CDS_17,0.9903181189488244,203
ClubPenguin_CDS_3,0.9979253112033195,278
CMP1_CDS_36,0.9982710926694329,301
CN1A_CDS_36,0.9982710926694329,285
Cole_CDS_23,0.9965421853388658,304
Coltrane_CDS_20,0.9944674965421854,278
Colucci_CDS_30,0.983402489626556,503
Colucci_CDS_73,0.9996542185338866,188
Comrade_CDS_19,0.9944674965421854,321
Conboy_CDS_31,0.9830567081604425,502
Conboy_CDS_71,0.9955048409405256,142
Concrete_CDS_17,0.9910096818810512,204
Convict_CDS_24,0.9968879668049793,259
Copper_CDS_16,0.9972337482710927,140
Copper_CDS_17,0.989972337482711,184
Coral_CDS_23,0.9941217150760719,338
Corn21_CDS_37,0.9930843706777317,302
Correa_CDS_5,0.9972337482710927,300
CosmicSans_CDS_4,0.98582295988935,402
Cota_CDS_20,0.9937759336099585,267
Cote_CDS_24,0.9941217150760719,335
Count_CDS_2,0.9920470262793915,318
Courtney3_CDS_16,0.9972337482710927,140
Courtney3_CDS_17,0.989972337482711,184
Cranjis_CDS_44,0.995850622406639,289
CrazyRich_CDS_42,0.995850622406639,289
Cressida_CDS_39,0.9965421853388658,259
Crewmate_CDS_26,0.9882434301521439,450
CricKo_CDS_4,0.9975795297372061,273
CristinaYang_CDS_21,0.9827109266943291,237
CrunchyBoi_CDS_39,0.9955048409405256,273
Cumberbatch_CDS_20,0.9930843706777317,294
Curie_CDS_11,0.9982710926694329,225
Curie_CDS_12,0.9975795297372061,204
Cursive_CDS_41,0.9882434301521439,440
Daiboju_CDS_21,0.983402489626556,232
Damascus_CDS_2,0.9948132780082988,264
DanielleIgnace_CDS_10,0.9923928077455049,536
Danimal_CDS_17,0.9903181189488244,200
Danno_CDS_17,0.9903181189488244,203
Danzina_CDS_27,0.9878976486860305,327
Daob_CDS_24,0.9941217150760719,335
Darby_CDS_3,0.9965421853388658,364
Darolandstone_CDS_22,0.9986168741355463,357
Dattran_CDS_27,0.9878976486860305,327
Daubenski_CDS_40,0.9955048409405256,165
Daudau_CDS_26,0.9972337482710927,272
Decurro_CDS_16,0.9972337482710927,140
Decurro_CDS_17,0.989972337482711,184
DejaVu_CDS_58,0.9972337482710927,248
DelaGarza_CDS_28,0.995850622406639,283
Dennebes_CDS_2,0.9941217150760719,286
DesireeRose_CDS_30,0.9965421853388658,221
DevitoJr_CDS_3,0.9965421853388658,364
Dewayne_CDS_16,0.9972337482710927,140
Dewayne_CDS_17,0.989972337482711,184
Dewdrop_CDS_83,0.9986168741355463,273
Dexers_CDS_26,0.9968879668049793,276
Diane_CDS_26,0.9937759336099585,299
Dinger_CDS_4,0.9851313969571232,400
Dino_CDS_25,0.9823651452282157,234
DirtyBubble_CDS_21,0.9906639004149378,539
Dismas_CDS_20,0.9910096818810512,539
DizzyRudy_CDS_2,0.9948132780082988,264
Dongwon_CDS_17,0.9903181189488244,200
Dooby_CDS_17,0.9903181189488244,200
DoTi_CDS_34,0.9965421853388658,244
Doucette_CDS_24,0.9972337482710927,290
Douggie_CDS_17,0.9903181189488244,199
Doxi13_CDS_4,0.995850622406639,282
DreamTeam_CDS_21,0.9830567081604425,236
DrGrey_CDS_4,0.9961964038727524,280
DrManhattan_CDS_60,0.9885892116182573,452
Dropshot_CDS_28,0.9961964038727524,286
DrParker_CDS_20,0.9934301521438451,268
DrRobert_CDS_21,0.9827109266943291,237
DrSierra_CDS_55,0.9885892116182573,453
Dryad_CDS_31,0.9937759336099585,294
DrYang_CDS_31,0.9844398340248963,506
DrYang_CDS_71,0.9979253112033195,161
DumpQuist_CDS_37,0.9930843706777317,299
DustyDino_CDS_61,0.995850622406639,298
Dwayne_CDS_25,0.9878976486860305,327
Dynamite_CDS_5,0.9972337482710927,300
E1_CDS_24,0.9975795297372061,277
E6_CDS_25,0.9972337482710927,290
EarickHC_CDS_43,0.995850622406639,289
Eastland_CDS_20,0.9927385892116183,293
EastWest_CDS_29,0.9920470262793915,508
EastWest_CDS_68,0.9989626556016598,275
Eddasa_CDS_27,0.9934301521438451,294
EdElric_CDS_17,0.9903181189488244,200
Eden_CDS_20,0.9968879668049793,247
EdgarPoe_CDS_31,0.9830567081604425,502
EdgarPoe_CDS_71,0.9955048409405256,142
Eesa_CDS_23,0.9948132780082988,330
Efeko_CDS_18,0.995850622406639,205
EGole_CDS_39,0.9948132780082988,169
EhyElimayoE_CDS_119,0.9930843706777317,341
Eightball_CDS_17,0.9903181189488244,203
Ejemplo_CDS_25,0.9878976486860305,327
Ekko14_CDS_17,0.9903181189488244,203
Eklok_CDS_20,0.9927385892116183,293
ElephantMan_CDS_3,0.9965421853388658,364
Elezi_CDS_25,0.9885892116182573,465
Elkhorn_CDS_16,0.9972337482710927,141
Elkhorn_CDS_17,0.9903181189488244,185
Elsa_CDS_5,0.9972337482710927,300
Elva_CDS_22,0.9910096818810512,541
Emma1919_CDS_21,0.9944674965421854,322
Emotion_CDS_21,0.9979253112033195,233
Endor_CDS_25,0.9968879668049793,237
EniyanLRS_CDS_22,1.0,106
Eraser_CDS_25,0.9885892116182573,467
Erenyeager_CDS_58,0.995850622406639,298
Erik_CDS_4,0.9847856154910097,399
Erin_CDS_17,0.9903181189488244,200
Erudite_CDS_34,0.9955048409405256,361
Esperer_CDS_26,0.9930843706777317,297
Espica_CDS_4,0.9847856154910097,399
EstebanJulior_CDS_21,0.9837482710926694,239
EugeneKrabs_CDS_38,0.9937759336099585,304
Eula_CDS_22,0.9937759336099585,232
Eunoia_CDS_21,0.9840940525587828,233
Euratis_CDS_19,0.9968879668049793,266
EvePickles_CDS_24,0.9979253112033195,321
Evy_CDS_38,0.995850622406639,162
Fabian_CDS_2,0.9979253112033195,249
Faust_CDS_18,0.9944674965421854,285
FF47_CDS_27,0.9989626556016598,312
FidgetOrca_CDS_5,0.9961964038727524,278
Figueroism_CDS_24,0.9968879668049793,259
Finalfrontier_CDS_23,0.9937759336099585,230
Fizzles_CDS_46,0.9948132780082988,254
FlameThrower_CDS_20,0.9903181189488244,535
Flaverint_CDS_9,0.9979253112033195,460
Floof_CDS_21,0.9965421853388658,262
FlowerPower_CDS_2,0.9975795297372061,250
Fluke_CDS_25,0.9823651452282157,234
Footloose_CDS_23,0.9975795297372061,216
Forrest_CDS_21,0.9944674965421854,322
Forthebois_CDS_34,0.9955048409405256,245
Francob_CDS_17,0.9948132780082988,284
Francois_CDS_29,0.9996542185338866,272
Francois_CDS_30,0.9996542185338866,269
Frankenweenie_CDS_127,0.9930843706777317,346
Franklin22_CDS_21,0.9968879668049793,247
Fransoyer_CDS_46,0.9961964038727524,553
Franzy_CDS_26,0.9913554633471646,511
Fregley_CDS_46,0.9934301521438451,254
FrodoSwaggins_CDS_4,0.9961964038727524,280
Fullmetal_CDS_39,0.9930843706777317,295
G4_CDS_24,0.9982710926694329,262
GaeCeo_CDS_25,0.9972337482710927,324
Galactica_CDS_29,0.995850622406639,308
Galaxy_CDS_24,0.9955048409405256,299
GantcherGoblin_CDS_3,0.9968879668049793,317
GardenB_CDS_24,0.9968879668049793,237
GardenState_CDS_21,0.9941217150760719,277
Gardevoir_CDS_17,0.9903181189488244,200
Garey24_CDS_24,0.9968879668049793,259
Gazebo_CDS_44,0.9930843706777317,253
Genie2_CDS_40,0.995850622406639,169
Geostin_CDS_2,0.9975795297372061,250
Gilda_CDS_35,0.9951590594744122,390
Gillker_CDS_17,0.9903181189488244,200
Gilson_CDS_21,0.9944674965421854,322
Gingerbug_CDS_26,0.9955048409405256,278
GirlPower_CDS_4,0.9961964038727524,277
Gisselle_CDS_21,0.9830567081604425,236
Glenn_CDS_25,0.9823651452282157,234
GlobiWarming_CDS_26,1.0,242
Goby_CDS_26,0.9882434301521439,328
Godpower_CDS_27,0.9885892116182573,331
Goib_CDS_24,0.9982710926694329,338
Gollum_CDS_4,0.9847856154910097,399
Goobery_CDS_17,0.9903181189488244,203
Gordon_CDS_4,0.9965421853388658,359
Gorgeous_CDS_37,0.9875518672199171,425
Gorpy_CDS_27,0.9979253112033195,309
Grassboy_CDS_46,0.9927385892116183,252
GreenHearts_CDS_25,0.983402489626556,230
Greenhouse_CDS_25,0.983402489626556,230
GreenWeasel_CDS_28,0.9955048409405256,337
Grekaycon_CDS_28,0.9910096818810512,506
Gretchen_CDS_21,0.9941217150760719,248
Gsput1_CDS_21,0.9986168741355463,360
Guetzie_CDS_24,0.9975795297372061,323
Guntur_CDS_16,0.9972337482710927,140
Guntur_CDS_17,0.989972337482711,184
Gusanita_CDS_23,0.9965421853388658,304
Gustav_CDS_21,0.9968879668049793,522
Hager_CDS_36,0.9951590594744122,383
Haizum_CDS_26,0.9937759336099585,299
Hank144_CDS_27,0.9955048409405256,337
Hankly_CDS_4,0.9972337482710927,308
Hannabella_CDS_34,0.9965421853388658,238
Harlequin_CDS_4,0.9847856154910097,399
HarperAnne_CDS_17,0.9903181189488244,203
HaugeAnator_CDS_2,0.9975795297372061,246
Haunter_CDS_35,0.9951590594744122,383
HeadNerd_CDS_21,0.9827109266943291,235
Heather_CDS_19,0.9972337482710927,271
Heisenberger_CDS_5,0.9972337482710927,300
Hendrix_CDS_77,0.9979253112033195,273
Henoccus_CDS_35,0.9982710926694329,245
Herb_CDS_21,0.983402489626556,232
HerculesXL_CDS_23,0.9955048409405256,275
Hermeonysus_CDS_42,0.995850622406639,289
Hernandez44_CDS_17,0.9903181189488244,203
HFrancette_CDS_20,0.9930843706777317,294
Hippo_CDS_25,0.9878976486860305,327
Hirko_CDS_27,0.9972337482710927,305
Hiro_CDS_4,0.9847856154910097,399
HitchHiker_CDS_39,0.9955048409405256,273
Hiyaa_CDS_30,0.995850622406639,312
Honk_CDS_19,0.9989626556016598,230
Horacetta_CDS_17,0.9903181189488244,200
Hortus1_CDS_51,0.9972337482710927,241
Hoshi_CDS_5,0.9961964038727524,278
Huckleberry_CDS_21,0.9827109266943291,235
Hulk_CDS_17,0.9903181189488244,203
HumptyDumpty_CDS_31,0.9830567081604425,502
HumptyDumpty_CDS_72,0.9955048409405256,142
Hunnie_CDS_16,0.9972337482710927,140
Hunnie_CDS_17,0.989972337482711,184
HunterDalle_CDS_21,0.9837482710926694,232
Huntingdon_CDS_25,0.9837482710926694,231
Huwbert_CDS_28,0.9989626556016598,309
Hydra_CDS_28,0.9930843706777317,297
IceWarrior_CDS_5,0.9961964038727524,278
IchabodCrane_CDS_37,0.995850622406639,169
Ichor_CDS_37,0.9875518672199171,428
Ididsumtinwong_CDS_21,0.9937759336099585,295
Ignacio_CDS_20,0.9930843706777317,294
Immaculata_CDS_25,0.9823651452282157,234
Immanuel3_CDS_2,0.9975795297372061,247
Indigenous_CDS_5,0.9961964038727524,278
Indigo_CDS_25,0.9930843706777317,297
IndyLu_CDS_22,0.9937759336099585,230
Inked_CDS_4,0.9968879668049793,352
Inspire2_CDS_16,0.9972337482710927,140
Inspire2_CDS_17,0.989972337482711,184
InterFolia_CDS_101,0.940179806362379,1104
Intolerant_CDS_34,0.9982710926694329,247
Inventa_CDS_24,0.9968879668049793,259
Issmi_CDS_27,0.995850622406639,267
Iter_CDS_59,0.9965421853388658,311
Itza_CDS_27,0.991701244813278,304
Izzy_CDS_27,0.9934301521438451,294
JackieB_CDS_34,0.9982710926694329,243
Jacko_CDS_55,0.9972337482710927,228
Jada_CDS_19,0.9944674965421854,322
Jaek_CDS_37,0.9875518672199171,428
Jahseh_CDS_17,0.9903181189488244,200
JaimeB_CDS_17,0.9903181189488244,203
Jamun_CDS_23,0.9948132780082988,331
Janeemi_CDS_1,0.9972337482710927,330
Jannah_CDS_17,0.9903181189488244,200
Janus167_CDS_24,0.9968879668049793,259
Janus_CDS_27,0.9937759336099585,340
Jash_CDS_27,0.9934301521438451,294
JasperRussell_CDS_24,0.9968879668049793,259
Jawnski_CDS_26,0.9913554633471646,510
Jay2Jay_CDS_41,0.995850622406639,166
JayCookie_CDS_31,0.9830567081604425,502
JayCookie_CDS_73,0.9955048409405256,142
Jaylociraptor_CDS_5,0.9961964038727524,278
JDawG_CDS_34,0.9955048409405256,361
Jefe_CDS_43,0.995850622406639,289
JEGGS_CDS_5,0.9972337482710927,300
Jehoshaphat_CDS_47,0.9927385892116183,252
Jemerald_CDS_24,0.9975795297372061,287
Jerky_CDS_17,0.9903181189488244,203
Jessica_CDS_16,0.9972337482710927,140
Jessica_CDS_17,0.989972337482711,184
Jester_CDS_4,0.9847856154910097,399
Jflix2_CDS_26,0.9989626556016598,359
JimJam_CDS_40,0.995850622406639,169
JimJam_CDS_45,0.9951590594744122,279
Jinkies_CDS_22,0.9979253112033195,215
JKerns_CDS_28,0.9910096818810512,506
JKerns_CDS_64,0.9986168741355463,267
Joann_CDS_25,0.983402489626556,230
JoBros_CDS_17,0.9903181189488244,200
Johnathan_CDS_22,0.9937759336099585,231
JohnDoe_CDS_58,0.9961964038727524,319
JonJames_CDS_43,0.9986168741355463,186
JonJames_CDS_44,0.9996542185338866,289
JordanFarm_CDS_41,0.9937759336099585,305
Jordan_CDS_28,0.9910096818810512,506
Josuke_CDS_17,0.9903181189488244,203
Jovita_CDS_22,0.9937759336099585,232
JPandJE_CDS_3,0.9975795297372061,247
JRok_CDS_17,0.9906639004149378,203
Juanyo_CDS_23,0.9972337482710927,249
Juicer_CDS_24,0.9975795297372061,287
Jumboset_CDS_25,0.9823651452282157,234
Jumbo_CDS_28,0.9968879668049793,224
JustBecause_CDS_116,0.9930843706777317,341
Kabreeze_CDS_31,0.9830567081604425,502
Kabreeze_CDS_72,0.9955048409405256,142
Kaijohn_CDS_17,0.9903181189488244,202
KannH_CDS_24,0.9968879668049793,259
Karate_CDS_34,0.9951590594744122,379
Karimac_CDS_39,0.995850622406639,169
Karp_CDS_18,0.9944674965421854,321
Katalie_CDS_26,0.9882434301521439,327
KatChan_CDS_24,0.9979253112033195,289
Kate_CDS_35,0.9951590594744122,390
Katzastrophic_CDS_20,0.9903181189488244,537
Kaylissa_CDS_59,0.9961964038727524,319
KayPaulus_CDS_17,0.9903181189488244,199
KBurrousTX_CDS_31,0.9844398340248963,506
KBurrousTX_CDS_72,0.9961964038727524,171
KeAlii_CDS_24,0.9885892116182573,459
KeaneyLin_CDS_4,0.9972337482710927,300
Keanu_CDS_31,0.995850622406639,307
Kela_CDS_117,0.9930843706777317,341
KellEzio_CDS_13,0.9989626556016598,283
Kels_CDS_14,0.9972337482710927,147
Kels_CDS_15,0.9986168741355463,246
Kenrey_CDS_21,0.9944674965421854,322
Kenzers_CDS_22,0.9937759336099585,233
Kepler_CDS_23,0.9951590594744122,337
Kharcho_CDS_50,0.9972337482710927,273
Kieran_CDS_20,0.9910096818810512,539
KillerTomato_CDS_17,0.9910096818810512,204
KimJongPhill_CDS_37,0.9955048409405256,293
King2_CDS_26,0.9910096818810512,503
KingBob_CDS_21,0.983402489626556,232
Kitkat_CDS_14,0.9989626556016598,283
Kittykat_CDS_21,0.9830567081604425,236
Klevey_CDS_28,0.9961964038727524,224
Kojax4_CDS_17,0.9903181189488244,203
Korra_CDS_25,0.9823651452282157,234
Kowalski_CDS_42,0.995850622406639,289
Kozie_CDS_38,0.9968879668049793,260
Kradal_CDS_118,0.9930843706777317,341
Krishelle_CDS_4,0.9847856154910097,399
Kromp_CDS_25,0.9934301521438451,289
Kuleana_CDS_23,0.9951590594744122,308
Kumquat_CDS_2,0.9975795297372061,252
Kurt1_CDS_24,0.9968879668049793,259
KylieMac_CDS_17,0.9972337482710927,141
KylieMac_CDS_18,0.9903181189488244,185
KyriosFaba_CDS_17,0.9903181189488244,200
Lahqtemish_CDS_22,0.9937759336099585,231
Laila_CDS_18,0.9972337482710927,141
Laila_CDS_19,0.9903181189488244,185
Lakshmi_CDS_25,0.983402489626556,230
Lannister_CDS_28,0.9941217150760719,300
Laroye_CDS_82,0.9986168741355463,295
Lasagna_CDS_21,0.9823651452282157,236
LaviMo_CDS_17,0.9903181189488244,203
LazerLemon_CDS_35,0.9975795297372061,245
Leafus_CDS_24,0.9968879668049793,237
Leafy_CDS_17,0.9906639004149378,203
Leaf_CDS_83,0.9986168741355463,273
LeeroyJenkins_CDS_50,0.9982710926694329,247
LeeroyJ_CDS_28,0.9920470262793915,506
Legacy_CDS_26,0.9930843706777317,297
Lego_CDS_57,0.9961964038727524,319
Lennox_CDS_21,0.9823651452282157,236
Leo04_CDS_43,0.9882434301521439,440
Leona_CDS_22,0.9951590594744122,339
LesNorah_CDS_38,0.9930843706777317,302
Leviosa_CDS_20,0.9937759336099585,266
Leviticus_CDS_26,0.9930843706777317,297
Lewando_CDS_4,0.9968879668049793,317
Liandry_CDS_42,0.9882434301521439,437
LibertyBell_CDS_4,0.9965421853388658,269
Librie_CDS_23,0.9955048409405256,278
Liebe_CDS_20,0.9975795297372061,286
Lifes_CDS_45,0.9982710926694329,247
LilBandit_CDS_20,0.9937759336099585,266
Lilbooboo_CDS_19,0.9968879668049793,264
LilHuddy_CDS_3,0.9951590594744122,353
Lillie_CDS_4,0.98582295988935,402
Lilmac1015_CDS_29,0.9965421853388658,226
LilMartin_CDS_40,0.9944674965421854,324
LilStuart_CDS_21,0.9827109266943291,237
LimaBean_CDS_22,0.9937759336099585,231
Limpid_CDS_18,0.9944674965421854,322
Link_CDS_16,0.9972337482710927,140
Link_CDS_17,0.989972337482711,184
Linus_CDS_31,0.983402489626556,503
Linus_CDS_72,0.9955048409405256,142
LionelHutz_CDS_17,0.9903181189488244,203
Litotes_CDS_25,0.9837482710926694,231
LittleFortune_CDS_44,0.995850622406639,289
LittleTokyo_CDS_23,0.9951590594744122,314
Livingwater_CDS_17,0.9906639004149378,203
Lizalica_CDS_56,0.9961964038727524,316
Lizz_CDS_28,0.9937759336099585,291
Loca_CDS_17,0.9906639004149378,203
Lola20_CDS_17,0.9906639004149378,203
London_CDS_25,0.9885892116182573,465
Lonelysoil_CDS_44,0.9927385892116183,252
Lorelei_CDS_26,0.9878976486860305,329
Lore_CDS_16,0.9972337482710927,141
Lore_CDS_17,0.9903181189488244,185
